BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
HYD22_FC_221023_F_contig_74076.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_2565.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_1998.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_BS_220902_F_contig_231.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_29.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_2010.region001.gbk_region_1,C843212,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_40.region001.gbk_region_1,C843212,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_69636.region001.gbk_region_1,C843212,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_26734.region001.gbk_region_1,C843212,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_33837.region001.gbk_region_1,C843212,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_1139.region001.gbk_region_1,C843212,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_36732.region001.gbk_region_1,C843212,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_33552.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_1682.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_289977.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_F_contig_462.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_34995.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_F_contig_140.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_LW180405_S_contig_21.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_9809.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_880.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_30608_length_4304_cov_0.861144.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_3449.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_S14_S_contig_3679.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_168.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_16567.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_25649.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2272191.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_4633.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_HA180403_F_contig_12834.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_8385.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_12318.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_322194.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_28581_length_2869_cov_0.690007.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_28050.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_2143.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_108902.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_14507.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_12179.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_617831.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_84376.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_6061.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_1394.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_10626.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_35528.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_14.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_4450.region001.gbk_region_1,C843209,BGC0000427.gbk_region_1,0.49,No (Directly observed)
CR17_PG172224_S_contig_23103.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_LR_220331_F_contig_61686.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_1726.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_3832.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
FEN_LS_F_NODE_7098_length_4125_cov_4.356757.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_23132.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_18006.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_29181.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_34364.region001.gbk_region_1,C843209,BGC0000427.gbk_region_1,0.48,No (Directly observed)
HYD22_SC_221020_F_contig_6599.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_55.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_9475.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_37961.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_PX180416_S_contig_341.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_29530.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_16032.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_46862.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_4966.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1207571.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_11797.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CR18_DS_F_contig_893.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_24853.region001.gbk_region_1,C843212,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_87838.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_22224.region001.gbk_region_1,C843213,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_64163.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_66294.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_S_contig_13289.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_11609.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_93015.region001.gbk_region_1,C843211,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_S_contig_5888.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_496460.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
FEN_FE_S_NODE_1153_length_2652_cov_4.354255.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_621028.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_164459.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_10659.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_2154.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_97366.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_124579.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_33942.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_49049.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_ES170215_1_F_contig_5702.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_XF180416_S_contig_52.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_1739.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_F_contig_11282.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_121910.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_143251.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_44167.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_4969.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_927318.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
ARG19_IN_190223_S_contig_5627.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_JR_220403_F_contig_107.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_OA_220325_F_contig_78535.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_IS_220328_F_contig_7875.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_QN_220317_F_contig_384.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_LR_220331_F_contig_18435.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_RS_220319_F_contig_106.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_CZ_220329_F_contig_24317.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_SR_220328_F_contig_138.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_CE_220402_F_contig_30.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_EQ_220330_F_contig_53536.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_PJ_220330_F_contig_23389.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_CA_220323_F_contig_139271.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
NR_230731_S_NODE_139_length_94655_cov_38.943265.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_GB_220322_F_contig_13774.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_CR_220324_F_contig_25227.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_LV_220331_F_contig_20402.region001.gbk_region_1,C843207,BGC0000367.gbk_region_1,0.36,No (Directly observed)
CHL22_QN_220317_F_contig_164243.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_83594.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_24722.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_47456.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_82469.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_55163.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_34724.region001.gbk_region_1,C843210,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_34990.region001.gbk_region_1,C843210,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_61991.region001.gbk_region_1,C843210,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_73351.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_7822.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_2303_length_12487_cov_1.830097.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_LW180405_S_contig_400.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_6211.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_8095_length_8354_cov_1.138933.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_30037.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_51289.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_24229.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_8691.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_CV180410_S_contig_286.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_3655.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_30073.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_5477.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_18720.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_45798.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_99872.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_56294.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
ARG19_PG_190225_F_contig_6452.region001.gbk_region_1,C843210,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_492055.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_1865.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR19_EP_190616_S_contig_2008.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_13902.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_1948.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_45016.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_4.region002.gbk_region_2,C843208,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_F_contig_8799.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_F_contig_13667.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_24079.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_ER180415_S_contig_5547.region001.gbk_region_1,C843207,BGC0002379.gbk_region_1,0.48,No (Directly observed)
CR18_LE180416_F_contig_7307.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_6349.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_106143.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_141785.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_117931.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_24095.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_33153.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_44230.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_16263.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_70279.region001.gbk_region_1,C843207,BGC0002340.gbk_region_1,0.47,No (Directly observed)
CHL22_CC_220324_F_contig_39371.region001.gbk_region_1,C843207,BGC0002340.gbk_region_1,0.49,No (Directly observed)
CHL22_QN_220317_F_contig_13230.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_10393.region001.gbk_region_1,C843209,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_898877.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_13267.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_42043.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_11535.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_23859.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_7314.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_493.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_21806.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_11337.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
ARG19_PP_190301_S_contig_5810.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_920039.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_43177.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_19305.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_199_length_75731_cov_5.437371.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_F_contig_21081.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_AR170220_3_S_contig_493.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_68276.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_40567.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
FEN_VR_S_NODE_5484_length_2772_cov_3.213471.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_139467.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_71472.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_21782.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_49908.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_20777.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_7393.region001.gbk_region_1,C843208,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_1351.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_70189.region001.gbk_region_1,C843207,BGC0001312.gbk_region_1,0.18,No (Directly observed)
CHL22_CU_220402_F_contig_75459.region001.gbk_region_1,C843207,BGC0001312.gbk_region_1,0.24,No (Directly observed)
CR17_CY170214_S_contig_18427.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_64438.region001.gbk_region_1,C843207,None,0.51,Yes (No MIBiG connection)
