BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
TR_230731_S_NODE_17083_length_4467_cov_0.986866.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_24186.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_32147.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_1793.region001.gbk_region_1,C9502752,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_F_contig_1874.region001.gbk_region_1,C9502752,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_52830_length_2921_cov_0.624553.region001.gbk_region_1,C9502749,BGC0000643.gbk_region_1,0.31,No (Directly observed)
CHL22_RS_220319_F_contig_12799.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_7152.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_47036.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_163566.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_2049.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_SI_2_NODE_3243_length_3615_cov_125.587360.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
FEN_CG_S_NODE_554_length_8746_cov_478.628696.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
FEN_CF_F_NODE_181_length_18339_cov_768.896686.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
FEN_CG_F_NODE_529_length_5481_cov_379.396793.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
FEN_SI_2_NODE_2991_length_3848_cov_32.953599.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_33898.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
FEN_ML_F_NODE_50_length_18420_cov_217.260604.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
TR_230731_S_NODE_3305_length_16567_cov_1.324818.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_3339.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_763.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
ARG19_GF2_190226_F_contig_322.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_F_contig_15.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_2_S_contig_12.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_26079.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_1116.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_1373.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_4106.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_MT170219_F_contig_224.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_85.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_130652.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_28497.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_21733.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_13055.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_98696.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_49289.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_53667.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_118629.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_ET_220322_F_contig_9694.region002.gbk_region_2,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_11639.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_19687.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_19391.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_10647.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_96343.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_17350.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_23822.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_99255.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_34554.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_36546.region001.gbk_region_1,C9502752,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_9154.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_214.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_22441.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_267.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_18999.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_26875.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_28859.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CR19_ET_190718_S_contig_965.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_22287.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_20045.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_22888_length_2138_cov_0.617603.region001.gbk_region_1,C9502749,BGC0001456.gbk_region_1,0.49,No (Directly observed)
CHL22_CA_220323_F_contig_174628.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR19_HC_220127_F_contig_1611.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_69933.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_51852.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_6821.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_80710.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_SF_221019_F_contig_4156.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR19_SL_190717_S_contig_162.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR19_SL_190717_S_contig_590.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_100893.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_23729.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_3744.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
SJ_230730_S_NODE_1670_length_7191_cov_4.819511.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_96804.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_33531.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_184527.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_86379_length_2055_cov_4.496369.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1267782.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2467338.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1852465.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_168703.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
TR_230731_F_NODE_27044_length_2703_cov_13.635870.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_28280_length_2643_cov_2.459062.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_13699.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_16880.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_97286.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_55428.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_17338.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_4331.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_9603.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_37435_length_2207_cov_0.962981.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_38992.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_35347.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_1033.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_1427.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_20396.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_31197.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_BC180410_contig_2055.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_145.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_2997.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_63292.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_2697.region002.gbk_region_2,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_5780.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_2020.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_8381.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_114257.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_153633.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_47619.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2442267.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_18532_length_3471_cov_1.480562.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_15054_length_2951_cov_0.740439.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_5668.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_CV74_k141_208284.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_73347.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_106446.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_13918.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_50833.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_MC180404_S_contig_89.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
ARG19_BJ_190227_S_contig_79.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_102063.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_80803.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_S_contig_22789.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_7845.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_27596.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_42560.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_103592.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
SJ_230730_F_NODE_1_length_374139_cov_311.364774.region002.gbk_region_2,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_ET_220322_F_contig_10322.region002.gbk_region_2,C9502750,None,0.51,Yes (No MIBiG connection)
SJ_230730_S_NODE_3_length_575842_cov_2395.956434.region002.gbk_region_2,C9502750,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_41872.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_329104.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_RC180404_S_contig_17936.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_FA170219_1_S_contig_6441.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_23075.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_92149.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_50664.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_18650.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_53903.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_RR180407_F_contig_5542.region001.gbk_region_1,C9502749,BGC0001456.gbk_region_1,0.39,No (Directly observed)
CR18_RR180407_F_contig_30268.region001.gbk_region_1,C9502749,BGC0001456.gbk_region_1,0.42,No (Directly observed)
CHL22_QN_220317_F_contig_105322.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_HA180403_F_contig_938.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_BS180407_F_contig_1866.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_32533.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
AEO22_AC_220827_F_contig_3269.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_86463.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_73890.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_34202.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_22937.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_12678.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_CZ180409_F_contig_19014.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_116337.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_20087.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_406488.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1151677.region001.gbk_region_1,C9502753,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_28399.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_18523.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_50435.region001.gbk_region_1,C9502751,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_560830.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_94845.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_46205.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_4813.region001.gbk_region_1,C9502754,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_13468.region001.gbk_region_1,C9502754,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_3988.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_BC180410_contig_12489.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_38833.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
FEN_SP_S_NODE_340_length_32009_cov_7.780028.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_F_contig_7154.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_11045.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_80262.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_107976.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_2320.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_141465.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_F_contig_4653.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_SI170217_S_contig_27534.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_75335.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_3224.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_118221.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_4362.region001.gbk_region_1,C9502750,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_3499.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_40858.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_15153_length_7204_cov_1.056945.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_1373.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_CR_220324_F_contig_46551.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_102102.region001.gbk_region_1,C9502749,BGC0000646.gbk_region_1,0.48,No (Directly observed)
CHL22_LC_220316_F_contig_19569.region001.gbk_region_1,C9502749,BGC0000646.gbk_region_1,0.48,No (Directly observed)
CHL22_LR_220331_F_contig_12612.region001.gbk_region_1,C9502749,BGC0000646.gbk_region_1,0.46,No (Directly observed)
CHL22_QN_220317_F_contig_116429.region001.gbk_region_1,C9502749,BGC0000646.gbk_region_1,0.45,No (Directly observed)
CR19_RCB_190612_F_contig_1940.region001.gbk_region_1,C9502758,None,0.51,Yes (No MIBiG connection)
CHL22_TT_220331_F_contig_3764.region001.gbk_region_1,C9502758,None,0.51,Yes (No MIBiG connection)
CR19_RCA_190612_F_contig_1502.region001.gbk_region_1,C9502758,None,0.51,Yes (No MIBiG connection)
CH20_TP_200304_F_contig_219.region001.gbk_region_1,C9502758,None,0.51,Yes (No MIBiG connection)
CR19_RCB_190612_F_contig_1933.region001.gbk_region_1,C9502758,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_6707.region001.gbk_region_1,C9502758,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_21780.region001.gbk_region_1,C9502749,None,0.51,Yes (No MIBiG connection)
