BGC ID,Louvain cluster,closest MIBiG BGC,distance to closest MIBiG,Is_0.51_Assigned
EPR_teddybear_k141_723750.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_CW180415_S_contig_10557.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_27277.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_RR180407_F_contig_8517.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_20302.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_623698.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_920055.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_71030.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2509037.region001.gbk_region_1,C3338536,BGC0000017.gbk_region_1,0.46,No (Directly observed)
CHL22_SR_220328_F_contig_28236.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_50463.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_PX180416_S_contig_10856.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_29240.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_CL180409_F_contig_10022.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_31203.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_BW180407_F_contig_5509.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_74861.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_48328.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_45664.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_56851.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_SC180411_F_contig_26322.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_S_contig_2489.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
FEN_GA_F_NODE_7287_length_3525_cov_4.407781.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_44653.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_8415.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR17_QH170213_1_S_contig_3493.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_882_length_60278_cov_1.598993.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
FEN_SP_S_NODE_1260_length_12970_cov_6.861247.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_57215.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_74711.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_108.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_44026.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_175072.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_31761.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
ARG19_PM_190223_S_contig_33.region001.gbk_region_1,C3338536,BGC0000869.gbk_region_1,0.48,No (Directly observed)
CR18_RC180404_S_contig_982.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_CI180408_S_contig_589.region001.gbk_region_1,C3338536,BGC0000869.gbk_region_1,0.47,No (Directly observed)
CR17_QH170213_1_S_contig_359.region001.gbk_region_1,C3338536,BGC0000869.gbk_region_1,0.48,No (Directly observed)
ARG19_PM_190223_F_contig_47.region001.gbk_region_1,C3338536,BGC0000869.gbk_region_1,0.48,No (Directly observed)
CR18_CL180409_F_contig_719.region001.gbk_region_1,C3338536,BGC0000869.gbk_region_1,0.48,No (Directly observed)
CHL22_LP_220401_F_contig_70106.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_40693.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_47211.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_109430.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_699018.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_106857.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_123578.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_58342_length_2721_cov_0.771010.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_17597.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_HO_220830_F_contig_5037.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_73050.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_17308.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_9227.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_36729.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_20486.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_IS_220328_F_contig_9287.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_13577.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_57837.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_4875.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1091183.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_F_contig_1544.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_SR_220328_F_contig_8983.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_3302.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_S_contig_14533.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_445713.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_55351.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_LB_220827_F_contig_5673.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_BR170218_2_S_contig_19777.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2414669.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_SL170214_S_contig_7077.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_2986043.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_BP2_220829_F_contig_11897.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_16997_length_6606_cov_4.766322.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
FEN_LS_S_NODE_1564_length_17256_cov_4.952386.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_YR180404_F_contig_699.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_alvinella_k141_415873.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_12092.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_696.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_26186.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_36606.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_31873.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_89517.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_53551.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
ARG19_AO_190224_F_contig_6454.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_599531.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_57710_length_2741_cov_1.383703.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_103220.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_39628.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_86582.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_LP180406_F_contig_23109.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
NR_230731_F_NODE_33988_length_2346_cov_7.588103.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_81491.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_34893.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
FEN_GA_F_NODE_288_length_37969_cov_6.497916.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_341035.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_77343.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_CH180410_F_contig_1985.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_9807.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_180.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_91679.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_SP_221019_F_contig_11105.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_32406_length_4133_cov_0.887419.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_24990.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_CA_220323_F_contig_95767.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
FEN_SI_2_NODE_3717_length_3304_cov_39.783626.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_15790.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_28057.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_37805.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1027532.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_1546330.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_706474.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
AEO22_OS_220830_F_contig_4515.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CR17_PG172224_S_contig_27644.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_144146.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
HYD22_SB_221021_F_contig_23689.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_1843916.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545382_k141_70192.region001.gbk_region_1,C3338535,BGC0000836.gbk_region_1,0.5,No (Directly observed)
CR17_SI170217_S_contig_4461.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_riftia_k141_483977.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_51202.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_115017.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CU_220402_F_contig_97966.region001.gbk_region_1,C3338536,BGC0000863.gbk_region_1,0.2,No (Directly observed)
CHL22_PR_220403_F_contig_7488.region001.gbk_region_1,C3338536,BGC0000863.gbk_region_1,0.37,No (Directly observed)
CHL22_PR_220403_F_contig_1086.region001.gbk_region_1,C3338536,BGC0000863.gbk_region_1,0.37,No (Directly observed)
CHL22_PR_220403_F_contig_25480.region001.gbk_region_1,C3338536,BGC0000863.gbk_region_1,0.19,No (Directly observed)
FEN_GA_S_NODE_731_length_3719_cov_3.648472.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR19_AC_190614_S_contig_2118.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_14929.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
GUY_SRR21545388_k141_190607.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_17805.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_S_contig_16958.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
NR_230731_S_NODE_12911_length_3315_cov_0.605395.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR17_ET170220_1_S_contig_15208.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CR18_LE180416_F_contig_8162.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_40771_length_3512_cov_0.910487.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_8800.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_19158.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_PJ_220330_F_contig_53784.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_25623.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CN_220327_F_contig_3851.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
FEN_CG_F_NODE_77_length_26392_cov_10.301705.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_172803.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_83763.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_SC_221020_F_contig_29236.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_8970.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_F_contig_10431.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_RS_220319_F_contig_83681.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_29594.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_190880.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
KJ_230721_F_NODE_80078_length_2169_cov_1.085700.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_S_contig_8224.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
AEO22_TC_220902_F_contig_22187.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LA_220331_F_contig_17611.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_F_contig_7770.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_116088.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_CY170214_S_contig_12161.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_F_contig_22139.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CC_220324_F_contig_8093.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_18689.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_9163.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CZ_220329_F_contig_6486.region001.gbk_region_1,C3338537,BGC0001962.gbk_region_1,0.48,No (Directly observed)
CR18_LP180406_F_contig_2524.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_EQ_220330_F_contig_30885.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LN_220321_F_contig_39660.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LP_220401_F_contig_60521.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_RS170216_S_contig_1227.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR17_EP170215_F_contig_28.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_LW180405_S_contig_12800.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_PR_220403_F_contig_23056.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_120577.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_10580.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_54882.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_F_contig_3843.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_QN170220_S_contig_4826.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR17_PF170222_F_contig_4212.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_CH_220319_F_contig_14942.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_LW180405_S_contig_466.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_35340.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
CHL22_LV_220331_F_contig_29548.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_11679.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CR18_LH180406_S_contig_27854.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
AEO22_GV_220827_F_contig_9731.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_89822.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_193903.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_LC_220316_F_contig_146523.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
CHL22_GB_220322_F_contig_19411.region001.gbk_region_1,C3338537,None,0.51,Yes (No MIBiG connection)
HYD22_CB_221018_F_contig_1379.region001.gbk_region_1,C3338535,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_874974.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
EPR_teddybear_k141_702097.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
FEN_LS_F_NODE_13564_length_2670_cov_2.791587.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
AEO22_BO_220829_F_contig_65742.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_QN_220317_F_contig_159346.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CR18_LB180410_F_contig_20604.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
HYD22_FC_221023_F_contig_57897.region001.gbk_region_1,C3338536,None,0.51,Yes (No MIBiG connection)
CHL22_OA_220325_F_contig_75955.region001.gbk_region_1,C3338538,None,0.51,Yes (No MIBiG connection)
